cond,net,N,Lprime,tau_avg10
DW $u$ desc,chesapeake,39,180,0.67966
DW $u$ desc,chesapeake,39,181,0.67943
DW $u$ desc,chesapeake,39,182,0.67952
DW $u$ desc,chesapeake,39,183,0.68102
DW $u$ desc,chesapeake,39,184,0.68032
DW $u$ desc,chesapeake,39,185,0.67924
DW $u$ desc,chesapeake,39,186,0.67817
DW $u$ desc,chesapeake,39,187,0.67896
DW $u$ desc,chesapeake,39,188,0.68032
DW $u$ desc,chesapeake,39,189,0.68065
DW $u$ desc,chesapeake,39,190,0.68303
DW $u$ desc,chesapeake,39,191,0.68233
DW $u$ desc,chesapeake,39,192,0.68373
DW $u$ desc,chesapeake,39,193,0.68462
DW $u$ desc,chesapeake,39,194,0.68583
DW $u$ desc,chesapeake,39,195,0.68602
DW $u$ desc,chesapeake,39,196,0.68499
DW $u$ desc,chesapeake,39,197,0.68583
DW $u$ desc,chesapeake,39,198,0.68597
DW $u$ desc,chesapeake,39,199,0.68527
DW $u$ desc,chesapeake,39,200,0.68593
DW $u$ desc,contigusa,49,2,0.09525
DW $u$ desc,contigusa,49,3,0.1363
DW $u$ desc,contigusa,49,4,0.19401
DW $u$ desc,contigusa,49,5,0.21179
DW $u$ desc,contigusa,49,6,0.23969
DW $u$ desc,contigusa,49,7,0.24704
DW $u$ desc,contigusa,49,8,0.27247
DW $u$ desc,contigusa,49,9,0.27617
DW $u$ desc,contigusa,49,10,0.28889
DW $u$ desc,contigusa,49,11,0.31031
DW $u$ desc,contigusa,49,12,0.32642
DW $u$ desc,contigusa,49,13,0.33253
DW $u$ desc,contigusa,49,14,0.34259
DW $u$ desc,contigusa,49,15,0.34463
DW $u$ desc,contigusa,49,16,0.3479
DW $u$ desc,contigusa,49,17,0.35722
DW $u$ desc,contigusa,49,18,0.36451
DW $u$ desc,contigusa,49,19,0.37265
DW $u$ desc,contigusa,49,20,0.38784
DW $u$ desc,contigusa,49,21,0.39741
DW $u$ desc,contigusa,49,22,0.40407
DW $u$ desc,contigusa,49,23,0.41
DW $u$ desc,contigusa,49,24,0.41259
DW $u$ desc,contigusa,49,25,0.41228
DW $u$ desc,contigusa,49,26,0.41938
DW $u$ desc,contigusa,49,27,0.42438
DW $u$ desc,contigusa,49,28,0.44086
DW $u$ desc,contigusa,49,29,0.44846
DW $u$ desc,contigusa,49,30,0.44506
DW $u$ desc,contigusa,49,31,0.45827
DW $u$ desc,contigusa,49,32,0.47117
DW $u$ desc,contigusa,49,33,0.47883
DW $u$ desc,contigusa,49,34,0.48352
DW $u$ desc,contigusa,49,35,0.49383
DW $u$ desc,contigusa,49,36,0.4963
DW $u$ desc,contigusa,49,37,0.49784
DW $u$ desc,contigusa,49,38,0.49907
DW $u$ desc,contigusa,49,39,0.49778
DW $u$ desc,contigusa,49,40,0.5042
DW $u$ desc,contigusa,49,41,0.51019
DW $u$ desc,contigusa,49,42,0.51481
DW $u$ desc,contigusa,49,43,0.51673
DW $u$ desc,contigusa,49,44,0.52562
DW $u$ desc,contigusa,49,45,0.53414
DW $u$ desc,contigusa,49,46,0.53864
DW $u$ desc,contigusa,49,47,0.54821
DW $u$ desc,contigusa,49,48,0.55506
DW $u$ desc,contigusa,49,49,0.55691
DW $u$ desc,contigusa,49,50,0.56259
DW $u$ desc,contigusa,49,51,0.56759
DW $u$ desc,contigusa,49,52,0.56926
DW $u$ desc,contigusa,49,53,0.57173
DW $u$ desc,contigusa,49,54,0.57407
DW $u$ desc,contigusa,49,55,0.57901
DW $u$ desc,contigusa,49,56,0.57969
DW $u$ desc,contigusa,49,57,0.58383
DW $u$ desc,contigusa,49,58,0.58932
DW $u$ desc,contigusa,49,59,0.59593
DW $u$ desc,contigusa,49,60,0.59759
DW $u$ desc,contigusa,49,61,0.60265
DW $u$ desc,contigusa,49,62,0.6021
DW $u$ desc,contigusa,49,63,0.60488
DW $u$ desc,contigusa,49,64,0.60519
DW $u$ desc,contigusa,49,65,0.605
DW $u$ desc,contigusa,49,66,0.6087
DW $u$ desc,contigusa,49,67,0.60895
DW $u$ desc,contigusa,49,68,0.61049
DW $u$ desc,contigusa,49,69,0.61142
DW $u$ desc,contigusa,49,70,0.6158
DW $u$ desc,contigusa,49,71,0.61864
DW $u$ desc,contigusa,49,72,0.61901
DW $u$ desc,contigusa,49,73,0.62179
DW $u$ desc,contigusa,49,74,0.62562
DW $u$ desc,contigusa,49,75,0.62704
DW $u$ desc,contigusa,49,76,0.63068
DW $u$ desc,contigusa,49,77,0.62907
DW $u$ desc,contigusa,49,78,0.63414
DW $u$ desc,contigusa,49,79,0.63975
DW $u$ desc,contigusa,49,80,0.64716
DW $u$ desc,contigusa,49,81,0.64944
DW $u$ desc,contigusa,49,82,0.64802
DW $u$ desc,contigusa,49,83,0.65105
DW $u$ desc,contigusa,49,84,0.65537
DW $u$ desc,contigusa,49,85,0.65883
DW $u$ desc,contigusa,49,86,0.66086
DW $u$ desc,contigusa,49,87,0.6613
DW $u$ desc,contigusa,49,88,0.6637
DW $u$ desc,contigusa,49,89,0.66543
DW $u$ desc,contigusa,49,90,0.66772
DW $u$ desc,contigusa,49,91,0.66636
DW $u$ desc,contigusa,49,92,0.66642
DW $u$ desc,contigusa,49,93,0.66907
DW $u$ desc,contigusa,49,94,0.67099
DW $u$ desc,contigusa,49,95,0.67117
DW $u$ desc,contigusa,49,96,0.67377
DW $u$ desc,contigusa,49,97,0.67525
DW $u$ desc,contigusa,49,98,0.67704
DW $u$ desc,contigusa,49,99,0.67883
DW $u$ desc,contigusa,49,100,0.67877
DW $u$ desc,contigusa,49,101,0.68012
DW $u$ desc,contigusa,49,102,0.68117
DW $u$ desc,contigusa,49,103,0.68685
DW $u$ desc,contigusa,49,104,0.68728
DW $u$ desc,contigusa,49,105,0.6871
DW $u$ desc,contigusa,49,106,0.68784
DW $u$ desc,contigusa,49,107,0.68691
DW $u$ desc,contigusa,49,108,0.68685
DW $u$ desc,contigusa,49,109,0.68741
DW $u$ desc,contigusa,49,110,0.68975
DW $u$ desc,contigusa,49,111,0.6913
DW $u$ desc,contigusa,49,112,0.69099
DW $u$ desc,contigusa,49,113,0.69247
DW $u$ desc,contigusa,49,114,0.69315
DW $u$ desc,contigusa,49,115,0.69512
DW $u$ desc,contigusa,49,116,0.69846
DW $u$ desc,contigusa,49,117,0.70049
DW $u$ desc,contigusa,49,118,0.70037
DW $u$ desc,contigusa,49,119,0.70086
DW $u$ desc,contigusa,49,120,0.70123
DW $u$ desc,contigusa,49,121,0.70068
DW $u$ desc,contigusa,49,122,0.70136
DW $u$ desc,contigusa,49,123,0.70556
DW $u$ desc,contigusa,49,124,0.70586
DW $u$ desc,contigusa,49,125,0.70821
DW $u$ desc,contigusa,49,126,0.70895
DW $u$ desc,contigusa,49,127,0.71173
DW $u$ desc,contigusa,49,128,0.70932
DW $u$ desc,contigusa,49,129,0.71074
DW $u$ desc,contigusa,49,130,0.71117
DW $u$ desc,contigusa,49,131,0.71198
DW $u$ desc,contigusa,49,132,0.71235
DW $u$ desc,contigusa,49,133,0.71111
DW $u$ desc,contigusa,49,134,0.71377
DW $u$ desc,contigusa,49,135,0.71241
DW $u$ desc,contigusa,49,136,0.71352
DW $u$ desc,contigusa,49,137,0.71358
DW $u$ desc,contigusa,49,138,0.71377
DW $u$ desc,contigusa,49,139,0.71377
DW $u$ desc,contigusa,49,140,0.71463
DW $u$ desc,contigusa,49,141,0.71648
DW $u$ desc,contigusa,49,142,0.71759
DW $u$ desc,contigusa,49,143,0.71728
DW $u$ desc,contigusa,49,144,0.71778
DW $u$ desc,contigusa,49,145,0.71864
DW $u$ desc,contigusa,49,146,0.7184
DW $u$ desc,contigusa,49,147,0.72235
DW $u$ desc,contigusa,49,148,0.72222
DW $u$ desc,contigusa,49,149,0.72278
DW $u$ desc,contigusa,49,150,0.72222
DW $u$ desc,contigusa,49,151,0.72302
DW $u$ desc,contigusa,49,152,0.72741
DW $u$ desc,contigusa,49,153,0.72988
DW $u$ desc,contigusa,49,154,0.72901
DW $u$ desc,contigusa,49,155,0.73074
DW $u$ desc,contigusa,49,156,0.73
DW $u$ desc,contigusa,49,157,0.72975
DW $u$ desc,contigusa,49,158,0.73278
DW $u$ desc,contigusa,49,159,0.73346
DW $u$ desc,contigusa,49,160,0.73358
DW $u$ desc,contigusa,49,161,0.73611
DW $u$ desc,contigusa,49,162,0.73506
DW $u$ desc,contigusa,49,163,0.73827
DW $u$ desc,contigusa,49,164,0.73963
DW $u$ desc,contigusa,49,165,0.73994
DW $u$ desc,contigusa,49,166,0.74025
DW $u$ desc,contigusa,49,167,0.73988
DW $u$ desc,contigusa,49,168,0.7421
DW $u$ desc,contigusa,49,169,0.74364
DW $u$ desc,contigusa,49,170,0.74481
DW $u$ desc,contigusa,49,171,0.74481
DW $u$ desc,contigusa,49,172,0.74432
DW $u$ desc,contigusa,49,173,0.74654
DW $u$ desc,contigusa,49,174,0.7458
DW $u$ desc,contigusa,49,175,0.74623
DW $u$ desc,contigusa,49,176,0.74531
DW $u$ desc,contigusa,49,177,0.74531
DW $u$ desc,contigusa,49,178,0.74506
DW $u$ desc,contigusa,49,179,0.74605
DW $u$ desc,contigusa,49,180,0.74704
DW $u$ desc,contigusa,49,181,0.74673
DW $u$ desc,contigusa,49,182,0.74827
DW $u$ desc,contigusa,49,183,0.74821
DW $u$ desc,contigusa,49,184,0.74969
DW $u$ desc,contigusa,49,185,0.75006
DW $u$ desc,contigusa,49,186,0.75185
DW $u$ desc,contigusa,49,187,0.75352
DW $u$ desc,contigusa,49,188,0.75278
DW $u$ desc,contigusa,49,189,0.75204
DW $u$ desc,contigusa,49,190,0.75457
DW $u$ desc,contigusa,49,191,0.75247
DW $u$ desc,contigusa,49,192,0.7529
DW $u$ desc,contigusa,49,193,0.75543
DW $u$ desc,contigusa,49,194,0.75735
DW $u$ desc,contigusa,49,195,0.75679
DW $u$ desc,contigusa,49,196,0.75889
DW $u$ desc,contigusa,49,197,0.75988
DW $u$ desc,contigusa,49,198,0.75914
DW $u$ desc,contigusa,49,199,0.75963
DW $u$ desc,contigusa,49,200,0.7616
DW $u$ desc,dolphin,62,2,0.07506
DW $u$ desc,dolphin,62,3,0.15804
DW $u$ desc,dolphin,62,4,0.18361
DW $u$ desc,dolphin,62,5,0.21095
DW $u$ desc,dolphin,62,6,0.22019
DW $u$ desc,dolphin,62,7,0.2338
DW $u$ desc,dolphin,62,8,0.24709
DW $u$ desc,dolphin,62,9,0.26829
DW $u$ desc,dolphin,62,10,0.2919
DW $u$ desc,dolphin,62,11,0.30633
DW $u$ desc,dolphin,62,12,0.30525
DW $u$ desc,dolphin,62,13,0.30646
DW $u$ desc,dolphin,62,14,0.33095
DW $u$ desc,dolphin,62,15,0.35753
DW $u$ desc,dolphin,62,16,0.35785
DW $u$ desc,dolphin,62,17,0.36146
DW $u$ desc,dolphin,62,18,0.37804
DW $u$ desc,dolphin,62,19,0.38892
DW $u$ desc,dolphin,62,20,0.3962
DW $u$ desc,dolphin,62,21,0.3943
DW $u$ desc,dolphin,62,22,0.40532
DW $u$ desc,dolphin,62,23,0.41513
DW $u$ desc,dolphin,62,24,0.42487
DW $u$ desc,dolphin,62,25,0.43127
DW $u$ desc,dolphin,62,26,0.43924
DW $u$ desc,dolphin,62,27,0.44481
DW $u$ desc,dolphin,62,28,0.45354
DW $u$ desc,dolphin,62,29,0.45968
DW $u$ desc,dolphin,62,30,0.46241
DW $u$ desc,dolphin,62,31,0.46994
DW $u$ desc,dolphin,62,32,0.47481
DW $u$ desc,dolphin,62,33,0.47544
DW $u$ desc,dolphin,62,34,0.4862
DW $u$ desc,dolphin,62,35,0.48728
DW $u$ desc,dolphin,62,36,0.4919
DW $u$ desc,dolphin,62,37,0.49943
DW $u$ desc,dolphin,62,38,0.50241
DW $u$ desc,dolphin,62,39,0.50582
DW $u$ desc,dolphin,62,40,0.51234
DW $u$ desc,dolphin,62,41,0.51165
DW $u$ desc,dolphin,62,42,0.51051
DW $u$ desc,dolphin,62,43,0.51082
DW $u$ desc,dolphin,62,44,0.51563
DW $u$ desc,dolphin,62,45,0.52063
DW $u$ desc,dolphin,62,46,0.51911
DW $u$ desc,dolphin,62,47,0.52253
DW $u$ desc,dolphin,62,48,0.5262
DW $u$ desc,dolphin,62,49,0.5312
DW $u$ desc,dolphin,62,50,0.53146
DW $u$ desc,dolphin,62,51,0.53354
DW $u$ desc,dolphin,62,52,0.53835
DW $u$ desc,dolphin,62,53,0.54468
DW $u$ desc,dolphin,62,54,0.5481
DW $u$ desc,dolphin,62,55,0.55373
DW $u$ desc,dolphin,62,56,0.55418
DW $u$ desc,dolphin,62,57,0.55703
DW $u$ desc,dolphin,62,58,0.55816
DW $u$ desc,dolphin,62,59,0.56563
DW $u$ desc,dolphin,62,60,0.57139
DW $u$ desc,dolphin,62,61,0.57361
DW $u$ desc,dolphin,62,62,0.57665
DW $u$ desc,dolphin,62,63,0.58114
DW $u$ desc,dolphin,62,64,0.5812
DW $u$ desc,dolphin,62,65,0.57703
DW $u$ desc,dolphin,62,66,0.58418
DW $u$ desc,dolphin,62,67,0.58785
DW $u$ desc,dolphin,62,68,0.58791
DW $u$ desc,dolphin,62,69,0.59139
DW $u$ desc,dolphin,62,70,0.59196
DW $u$ desc,dolphin,62,71,0.59513
DW $u$ desc,dolphin,62,72,0.60019
DW $u$ desc,dolphin,62,73,0.59892
DW $u$ desc,dolphin,62,74,0.60184
DW $u$ desc,dolphin,62,75,0.60139
DW $u$ desc,dolphin,62,76,0.60696
DW $u$ desc,dolphin,62,77,0.60886
DW $u$ desc,dolphin,62,78,0.61152
DW $u$ desc,dolphin,62,79,0.61386
DW $u$ desc,dolphin,62,80,0.6131
DW $u$ desc,dolphin,62,81,0.61608
DW $u$ desc,dolphin,62,82,0.62057
DW $u$ desc,dolphin,62,83,0.62443
DW $u$ desc,dolphin,62,84,0.62424
DW $u$ desc,dolphin,62,85,0.61943
DW $u$ desc,dolphin,62,86,0.61829
DW $u$ desc,dolphin,62,87,0.62038
DW $u$ desc,dolphin,62,88,0.62063
DW $u$ desc,dolphin,62,89,0.62291
DW $u$ desc,dolphin,62,90,0.62772
DW $u$ desc,dolphin,62,91,0.63076
DW $u$ desc,dolphin,62,92,0.63203
DW $u$ desc,dolphin,62,93,0.63373
DW $u$ desc,dolphin,62,94,0.63557
DW $u$ desc,dolphin,62,95,0.63234
DW $u$ desc,dolphin,62,96,0.63608
DW $u$ desc,dolphin,62,97,0.63823
DW $u$ desc,dolphin,62,98,0.63816
DW $u$ desc,dolphin,62,99,0.64392
DW $u$ desc,dolphin,62,100,0.64196
DW $u$ desc,dolphin,62,101,0.64323
DW $u$ desc,dolphin,62,102,0.6438
DW $u$ desc,dolphin,62,103,0.64601
DW $u$ desc,dolphin,62,104,0.64791
DW $u$ desc,dolphin,62,105,0.6457
DW $u$ desc,dolphin,62,106,0.64734
DW $u$ desc,dolphin,62,107,0.64639
DW $u$ desc,dolphin,62,108,0.64677
DW $u$ desc,dolphin,62,109,0.65051
DW $u$ desc,dolphin,62,110,0.65222
DW $u$ desc,dolphin,62,111,0.65342
DW $u$ desc,dolphin,62,112,0.65652
DW $u$ desc,dolphin,62,113,0.65513
DW $u$ desc,dolphin,62,114,0.65848
DW $u$ desc,dolphin,62,115,0.65816
DW $u$ desc,dolphin,62,116,0.65785
DW $u$ desc,dolphin,62,117,0.66234
DW $u$ desc,dolphin,62,118,0.665
DW $u$ desc,dolphin,62,119,0.66506
DW $u$ desc,dolphin,62,120,0.66405
DW $u$ desc,dolphin,62,121,0.66487
DW $u$ desc,dolphin,62,122,0.66646
DW $u$ desc,dolphin,62,123,0.66639
DW $u$ desc,dolphin,62,124,0.66722
DW $u$ desc,dolphin,62,125,0.66873
DW $u$ desc,dolphin,62,126,0.66797
DW $u$ desc,dolphin,62,127,0.66816
DW $u$ desc,dolphin,62,128,0.66861
DW $u$ desc,dolphin,62,129,0.67127
DW $u$ desc,dolphin,62,130,0.67494
DW $u$ desc,dolphin,62,131,0.67766
DW $u$ desc,dolphin,62,132,0.6788
DW $u$ desc,dolphin,62,133,0.6793
DW $u$ desc,dolphin,62,134,0.67975
DW $u$ desc,dolphin,62,135,0.68076
DW $u$ desc,dolphin,62,136,0.6838
DW $u$ desc,dolphin,62,137,0.68532
DW $u$ desc,dolphin,62,138,0.68741
DW $u$ desc,dolphin,62,139,0.68854
DW $u$ desc,dolphin,62,140,0.69323
DW $u$ desc,dolphin,62,141,0.69494
DW $u$ desc,dolphin,62,142,0.69595
DW $u$ desc,dolphin,62,143,0.69544
DW $u$ desc,dolphin,62,144,0.69696
DW $u$ desc,dolphin,62,145,0.69778
DW $u$ desc,dolphin,62,146,0.69968
DW $u$ desc,dolphin,62,147,0.69918
DW $u$ desc,dolphin,62,148,0.70114
DW $u$ desc,dolphin,62,149,0.70215
DW $u$ desc,dolphin,62,150,0.70152
DW $u$ desc,dolphin,62,151,0.70506
DW $u$ desc,dolphin,62,152,0.70759
DW $u$ desc,dolphin,62,153,0.70722
DW $u$ desc,dolphin,62,154,0.70741
DW $u$ desc,dolphin,62,155,0.70785
DW $u$ desc,dolphin,62,156,0.70886
DW $u$ desc,dolphin,62,157,0.70987
DW $u$ desc,dolphin,62,158,0.71101
DW $u$ desc,dolphin,62,159,0.71177
DW $u$ desc,dolphin,62,160,0.71101
DW $u$ desc,dolphin,62,161,0.70943
DW $u$ desc,dolphin,62,162,0.70994
DW $u$ desc,dolphin,62,163,0.7093
DW $u$ desc,dolphin,62,164,0.71139
DW $u$ desc,dolphin,62,165,0.71241
DW $u$ desc,dolphin,62,166,0.71335
DW $u$ desc,dolphin,62,167,0.71468
DW $u$ desc,dolphin,62,168,0.71177
DW $u$ desc,dolphin,62,169,0.7119
DW $u$ desc,dolphin,62,170,0.71222
DW $u$ desc,dolphin,62,171,0.71253
DW $u$ desc,dolphin,62,172,0.71342
DW $u$ desc,dolphin,62,173,0.71386
DW $u$ desc,dolphin,62,174,0.71411
DW $u$ desc,dolphin,62,175,0.71367
DW $u$ desc,dolphin,62,176,0.71506
DW $u$ desc,dolphin,62,177,0.71576
DW $u$ desc,dolphin,62,178,0.71405
DW $u$ desc,dolphin,62,179,0.71589
DW $u$ desc,dolphin,62,180,0.71475
DW $u$ desc,dolphin,62,181,0.71658
DW $u$ desc,dolphin,62,182,0.71665
DW $u$ desc,dolphin,62,183,0.71968
DW $u$ desc,dolphin,62,184,0.72
DW $u$ desc,dolphin,62,185,0.72057
DW $u$ desc,dolphin,62,186,0.72051
DW $u$ desc,dolphin,62,187,0.72209
DW $u$ desc,dolphin,62,188,0.72329
DW $u$ desc,dolphin,62,189,0.72563
DW $u$ desc,dolphin,62,190,0.72418
DW $u$ desc,dolphin,62,191,0.72228
DW $u$ desc,dolphin,62,192,0.72437
DW $u$ desc,dolphin,62,193,0.72513
DW $u$ desc,dolphin,62,194,0.72494
DW $u$ desc,dolphin,62,195,0.72532
DW $u$ desc,dolphin,62,196,0.72506
DW $u$ desc,dolphin,62,197,0.72557
DW $u$ desc,dolphin,62,198,0.7257
DW $u$ desc,dolphin,62,199,0.72576
DW $u$ desc,dolphin,62,200,0.72665
DW $u$ desc,drug,75,2,0.12203
DW $u$ desc,drug,75,3,0.13639
DW $u$ desc,drug,75,4,0.19266
DW $u$ desc,drug,75,5,0.22139
DW $u$ desc,drug,75,6,0.24785
DW $u$ desc,drug,75,7,0.28949
DW $u$ desc,drug,75,8,0.32278
DW $u$ desc,drug,75,9,0.34734
DW $u$ desc,drug,75,10,0.35468
DW $u$ desc,drug,75,11,0.36348
DW $u$ desc,drug,75,12,0.36975
DW $u$ desc,drug,75,13,0.39272
DW $u$ desc,drug,75,14,0.40696
DW $u$ desc,drug,75,15,0.41968
DW $u$ desc,drug,75,16,0.43772
DW $u$ desc,drug,75,17,0.44943
DW $u$ desc,drug,75,18,0.4531
DW $u$ desc,drug,75,19,0.45152
DW $u$ desc,drug,75,20,0.4588
DW $u$ desc,drug,75,21,0.46399
DW $u$ desc,drug,75,22,0.47291
DW $u$ desc,drug,75,23,0.48203
DW $u$ desc,drug,75,24,0.49076
DW $u$ desc,drug,75,25,0.50563
DW $u$ desc,drug,75,26,0.5031
DW $u$ desc,drug,75,27,0.50873
DW $u$ desc,drug,75,28,0.51316
DW $u$ desc,drug,75,29,0.51734
DW $u$ desc,drug,75,30,0.52709
DW $u$ desc,drug,75,31,0.52728
DW $u$ desc,drug,75,32,0.52582
DW $u$ desc,drug,75,33,0.53399
DW $u$ desc,drug,75,34,0.53462
DW $u$ desc,drug,75,35,0.54108
DW $u$ desc,drug,75,36,0.54411
DW $u$ desc,drug,75,37,0.54589
DW $u$ desc,drug,75,38,0.54772
DW $u$ desc,drug,75,39,0.55335
DW $u$ desc,drug,75,40,0.5607
DW $u$ desc,drug,75,41,0.56228
DW $u$ desc,drug,75,42,0.56728
DW $u$ desc,drug,75,43,0.57519
DW $u$ desc,drug,75,44,0.57734
DW $u$ desc,drug,75,45,0.58057
DW $u$ desc,drug,75,46,0.58114
DW $u$ desc,drug,75,47,0.58715
DW $u$ desc,drug,75,48,0.58924
DW $u$ desc,drug,75,49,0.59405
DW $u$ desc,drug,75,50,0.60152
DW $u$ desc,drug,75,51,0.60513
DW $u$ desc,drug,75,52,0.61051
DW $u$ desc,drug,75,53,0.615
DW $u$ desc,drug,75,54,0.61563
DW $u$ desc,drug,75,55,0.61285
DW $u$ desc,drug,75,56,0.61658
DW $u$ desc,drug,75,57,0.62184
DW $u$ desc,drug,75,58,0.6212
DW $u$ desc,drug,75,59,0.62285
DW $u$ desc,drug,75,60,0.62532
DW $u$ desc,drug,75,61,0.62791
DW $u$ desc,drug,75,62,0.63025
DW $u$ desc,drug,75,63,0.63361
DW $u$ desc,drug,75,64,0.63006
DW $u$ desc,drug,75,65,0.63177
DW $u$ desc,drug,75,66,0.63146
DW $u$ desc,drug,75,67,0.63272
DW $u$ desc,drug,75,68,0.6343
DW $u$ desc,drug,75,69,0.63747
DW $u$ desc,drug,75,70,0.63665
DW $u$ desc,drug,75,71,0.64076
DW $u$ desc,drug,75,72,0.64304
DW $u$ desc,drug,75,73,0.64525
DW $u$ desc,drug,75,74,0.64601
DW $u$ desc,drug,75,75,0.64918
DW $u$ desc,drug,75,76,0.6538
DW $u$ desc,drug,75,77,0.65759
DW $u$ desc,drug,75,78,0.65665
DW $u$ desc,drug,75,79,0.65576
DW $u$ desc,drug,75,80,0.66013
DW $u$ desc,drug,75,81,0.6612
DW $u$ desc,drug,75,82,0.66335
DW $u$ desc,drug,75,83,0.66494
DW $u$ desc,drug,75,84,0.66589
DW $u$ desc,drug,75,85,0.66892
DW $u$ desc,drug,75,86,0.66949
DW $u$ desc,drug,75,87,0.67057
DW $u$ desc,drug,75,88,0.67272
DW $u$ desc,drug,75,89,0.67291
DW $u$ desc,drug,75,90,0.67291
DW $u$ desc,drug,75,91,0.67329
DW $u$ desc,drug,75,92,0.67506
DW $u$ desc,drug,75,93,0.68095
DW $u$ desc,drug,75,94,0.68108
DW $u$ desc,drug,75,95,0.67816
DW $u$ desc,drug,75,96,0.67968
DW $u$ desc,drug,75,97,0.67854
DW $u$ desc,drug,75,98,0.68
DW $u$ desc,drug,75,99,0.68222
DW $u$ desc,drug,75,100,0.68114
DW $u$ desc,drug,75,101,0.68747
DW $u$ desc,drug,75,102,0.68519
DW $u$ desc,drug,75,103,0.6869
DW $u$ desc,drug,75,104,0.68437
DW $u$ desc,drug,75,105,0.68848
DW $u$ desc,drug,75,106,0.68696
DW $u$ desc,drug,75,107,0.68734
DW $u$ desc,drug,75,108,0.69335
DW $u$ desc,drug,75,109,0.69506
DW $u$ desc,drug,75,110,0.69684
DW $u$ desc,drug,75,111,0.69962
DW $u$ desc,drug,75,112,0.69975
DW $u$ desc,drug,75,113,0.70006
DW $u$ desc,drug,75,114,0.70101
DW $u$ desc,drug,75,115,0.70601
DW $u$ desc,drug,75,116,0.70918
DW $u$ desc,drug,75,117,0.70918
DW $u$ desc,drug,75,118,0.71082
DW $u$ desc,drug,75,119,0.71101
DW $u$ desc,drug,75,120,0.71203
DW $u$ desc,drug,75,121,0.71506
DW $u$ desc,drug,75,122,0.71563
DW $u$ desc,drug,75,123,0.71677
DW $u$ desc,drug,75,124,0.71772
DW $u$ desc,drug,75,125,0.71722
DW $u$ desc,drug,75,126,0.71867
DW $u$ desc,drug,75,127,0.71861
DW $u$ desc,drug,75,128,0.72006
DW $u$ desc,drug,75,129,0.71987
DW $u$ desc,drug,75,130,0.72203
DW $u$ desc,drug,75,131,0.72057
DW $u$ desc,drug,75,132,0.72329
DW $u$ desc,drug,75,133,0.72538
DW $u$ desc,drug,75,134,0.72646
DW $u$ desc,drug,75,135,0.73038
DW $u$ desc,drug,75,136,0.73082
DW $u$ desc,drug,75,137,0.73152
DW $u$ desc,drug,75,138,0.7343
DW $u$ desc,drug,75,139,0.73475
DW $u$ desc,drug,75,140,0.7319
DW $u$ desc,drug,75,141,0.73133
DW $u$ desc,drug,75,142,0.73
DW $u$ desc,drug,75,143,0.73019
DW $u$ desc,drug,75,144,0.73247
DW $u$ desc,drug,75,145,0.7343
DW $u$ desc,drug,75,146,0.73747
DW $u$ desc,drug,75,147,0.73772
DW $u$ desc,drug,75,148,0.73722
DW $u$ desc,drug,75,149,0.73854
DW $u$ desc,drug,75,150,0.73747
DW $u$ desc,drug,75,151,0.73582
DW $u$ desc,drug,75,152,0.7388
DW $u$ desc,drug,75,153,0.74089
DW $u$ desc,drug,75,154,0.74139
DW $u$ desc,drug,75,155,0.7419
DW $u$ desc,drug,75,156,0.74196
DW $u$ desc,drug,75,157,0.74367
DW $u$ desc,drug,75,158,0.74247
DW $u$ desc,drug,75,159,0.74266
DW $u$ desc,drug,75,160,0.74234
DW $u$ desc,drug,75,161,0.74335
DW $u$ desc,drug,75,162,0.74418
DW $u$ desc,drug,75,163,0.74582
DW $u$ desc,drug,75,164,0.74734
DW $u$ desc,drug,75,165,0.74842
DW $u$ desc,drug,75,166,0.74709
DW $u$ desc,drug,75,167,0.74759
DW $u$ desc,drug,75,168,0.74829
DW $u$ desc,drug,75,169,0.74816
DW $u$ desc,drug,75,170,0.75013
DW $u$ desc,drug,75,171,0.75063
DW $u$ desc,drug,75,172,0.75222
DW $u$ desc,drug,75,173,0.75297
DW $u$ desc,drug,75,174,0.75348
DW $u$ desc,drug,75,175,0.7538
DW $u$ desc,drug,75,176,0.75589
DW $u$ desc,drug,75,177,0.75829
DW $u$ desc,drug,75,178,0.75937
DW $u$ desc,drug,75,179,0.76076
DW $u$ desc,drug,75,180,0.76146
DW $u$ desc,drug,75,181,0.76082
DW $u$ desc,drug,75,182,0.7631
DW $u$ desc,drug,75,183,0.76532
DW $u$ desc,drug,75,184,0.76487
DW $u$ desc,drug,75,185,0.76342
DW $u$ desc,drug,75,186,0.76532
DW $u$ desc,drug,75,187,0.76589
DW $u$ desc,drug,75,188,0.76665
DW $u$ desc,drug,75,189,0.76734
DW $u$ desc,drug,75,190,0.76557
DW $u$ desc,drug,75,191,0.76525
DW $u$ desc,drug,75,192,0.76633
DW $u$ desc,drug,75,193,0.76829
DW $u$ desc,drug,75,194,0.77101
DW $u$ desc,drug,75,195,0.76956
DW $u$ desc,drug,75,196,0.76968
DW $u$ desc,drug,75,197,0.77013
DW $u$ desc,drug,75,198,0.77051
DW $u$ desc,drug,75,199,0.77177
DW $u$ desc,drug,75,200,0.77127
DW $u$ desc,ecoli,328,2,0.09698
DW $u$ desc,ecoli,328,3,0.17293
DW $u$ desc,ecoli,328,4,0.19559
DW $u$ desc,ecoli,328,5,0.23512
DW $u$ desc,ecoli,328,6,0.28302
DW $u$ desc,ecoli,328,7,0.31308
